Id,Title,Solved?,Author,Difficulty,Liked,Disliked,Like-Dislike
10453,minecraft,,blackcat,1.24,16,-9,7
10452,titan,,blackcat,1.27,19,-5,14
10451,destiny,,blackcat,1.53,6,-9,-3
10450,When do i jump? & How many jump?,,drmazhar,2.75,3,0,3
10449,When do i jump?,,drmazhar,3.00,3,0,3
10448,EDEN 90�,,VAllenet,1.88,5,-1,4
10447,Layers of Squares ,,drmazhar,3.00,1,0,1
10446,loops,,19s4105,2.50,9,0,9
10445,a,,drmazhar,1.35,14,-7,7
10444,The Big Surprise,,19s4105,2.09,5,0,5
10443,I AM BACK BABY!!!,,19s4105,1.44,12,-6,6
10442,super easy,,big_river773,1.14,115,-21,94
10441,Implicitly Explicit,,axorion,3.20,3,0,3
10440,Differentiation,,drmazhar,2.57,3,-1,2
10439,Integeration,,drmazhar,2.50,9,0,9
10438,1367 Return,,axorion,3.00,1,0,1
10437,"checkers, but with a twist",,sueno1,1.56,20,-1,19
10436,checker block,,sueno1,1.67,4,-2,2
10435,Summation (Version 3),,drmazhar,3.40,3,0,3
10434,Systematic Spirals ,,drmazhar,2.38,3,0,3
10433,spyrale fantasy,,Lucas_Galand,1.69,6,-1,5
10432,"Push,Back,Pop,Repeat",,drmazhar,2.75,1,0,1
10431,"Back,Forward,Forward,Repeat",,drmazhar,3.00,3,0,3
10430,The Guide (Version 2),,drmazhar,2.80,3,0,3
10429,The brain,,SeaMoon69,2.00,4,-2,2
10428,The Guide,,drmazhar,2.00,5,0,5
10427,Line,,VAllenet,2.50,4,0,4
10426,Zig-Zag-2,,VAllenet,2.43,3,-1,2
10425,Simle !,,SeaMoon69,1.90,2,-5,-3
10424,Under The Sea,,drmazhar,3.00,3,0,3
10423,MOON,,VAllenet,2.38,4,-1,3
10422,Tipping Point,,kraker,2.57,4,0,4
10421,Snake,,VAllenet,2.00,5,-1,4
10420,Get the address (Version 10),,drmazhar,2.60,2,0,2
10419,Tricky Stars,,kraker,2.57,5,0,5
10418,A trip to the top (Part 5),,drmazhar,2.50,2,0,2
10417,Zig-Zag,,VAllenet,2.33,8,0,8
10416,Three Functions,,VAllenet,2.38,3,0,3
10415,Filter (Version 2),,drmazhar,3.33,3,0,3
10414,In[version 3],,MasterLuk,2.75,3,0,3
10413,In[version 2],,MasterLuk,3.00,0,0,0
10412,Negative Detector,,MasterLuk,3.00,2,0,2
10398,Filter,,drmazhar,2.88,13,0,13
10386,Obstacle Course,,axorion,3.67,2,-1,1
10385,One red two stars,,Myhlat,1.30,18,-4,14
10384,Light Square Logic,,MasterLuk,3.00,0,0,0
10383,Red Hooks,,axorion,3.67,1,0,1
10382,Right Over,,axorion,3.00,2,0,2
10381,Bottom Up,,drmazhar,3.60,3,0,3
10380,Memory for Directions,,drmazhar,3.20,3,0,3
10379,Jumpers,,kraker,2.88,16,0,16
10378,Linked Crosses,,drmazhar,3.40,3,0,3
10377,Triple Discrete Distances,,drmazhar,2.86,5,0,5
10376,Jeweled Heart,,MasterLuk,3.75,1,0,1
10375,Odd or Even,,drmazhar,2.80,3,0,3
10374,Why not,,19s10279,1.20,78,-20,58
10373,Conditional Reflection,,drmazhar,3.25,1,0,1
10372,Illuminati,,XxjupiterxX,2.22,4,0,4
10371,Slowing down,,kraker,4.00,2,0,2
10370,2 star,,20s4164,1.57,6,-2,4
10369,Curliy Whirliy II,,19s4105,2.11,4,0,4
10368,Kindle your heart 1.1,,scorpio,2.50,2,0,2
10367,Kindle your heart,,scorpio,3.50,5,0,5
10366,42#3,,kigiri,1.53,9,-2,7
10365,Momma don't know 'bout the bees in the ground,,19s4105,1.32,14,-1,13
10364,NANI !?!,,19s4105,1.75,6,-1,5
10363,++,,drmazhar,3.25,3,0,3
10362,XOR Logic Processor,,MasterLuk,3.29,4,0,4
10361,Special Spiral (Version 2),,drmazhar,2.33,8,0,8
10360,Replicate blue,,kraker,3.33,4,0,4
10359,Riddled Blueprint,,MasterLuk,3.00,1,0,1
10358,Replication I,,erikkonstas,3.57,5,0,5
10357,Special Spiral,,drmazhar,2.44,13,0,13
10356,Properties of Symmtery,,drmazhar,2.78,4,0,4
10355,Reloop,,ductr27,1.60,8,-1,7
10354,A Trip to the Top (Part 4),,drmazhar,3.00,3,0,3
10353,The Joker,,kraker,?,0,0,0
10352,Turn in half,,drmazhar,3.29,5,0,5
10351,Simple,,nolypoly,1.18,57,-22,35
10350,q q q,,scifista42,3.00,2,-1,1
10349,Mouse,,scifista42,4.00,0,0,0
10348,Master Path,,scifista42,2.67,2,0,2
10347,Wiggle Waggle,,19s4105,1.75,5,-1,4
10346,The Mistletoe,,19s4105,2.09,4,-1,3
10345,Cube see another cube,,MaxHeros05,1.21,20,-7,13
10344,Binary counting + 1,,scorpio,4.00,0,0,0
10343,The Roundabout II,,19s4105,2.13,14,0,14
10342,Suitcase,,kraker,2.75,1,0,1
10341,Put Signs For Your Ways (Version 14),,drmazhar,3.33,4,0,4
10340,aPut Signs For Your Ways (Version 13),,drmazhar,2.00,3,0,3
10339,Perfectly Off Center,,19s4105,1.77,4,-1,3
10338,Hellow,,avgj,1.60,7,-2,5
10337,Righ or left that is a question?,,drmazhar,1.85,6,-1,5
10336,Using Painting as memory,,drmazhar,3.00,0,0,0
10335,Iteration,,nolypoly,1.23,17,-10,7
10334,Test Part 1,,monkeyninja,2.50,3,0,3
10333,The Red Fence,,19s4105,1.26,16,-3,13
10332,Unvisable Cross,,drmazhar,2.38,5,0,5
10331,Red Hot Mess!,,19s4105,2.33,3,0,3
10330,"""@""",,19s4105,1.63,15,0,15
10329,The Blue Cake,,scifista42,3.50,0,0,0
10328,NeM,,19s4105,1.27,14,-4,10
10327,Robonado,,scifista42,3.00,1,0,1
10326,From Half to Double,,drmazhar,2.86,5,0,5
10325,Subtraction,,drmazhar,3.00,3,0,3
10324,Regular,,scifista42,?,0,0,0
10323,Discrete distances,,drmazhar,3.00,4,0,4
10322,Tree Traversal 2,,scifista42,3.25,3,0,3
10321,Tree Traversal,,scifista42,4.00,0,0,0
10320,Put Signs For Your Ways (Version 12),,drmazhar,2.25,3,0,3
10319,Calculate Modulo 4,,scifista42,5.00,1,0,1
10318,Calculate Modulo 3,,scifista42,5.00,1,0,1
10317,Another kind of memory.,,drmazhar,2.40,5,0,5
10316,Distance Is Key,,scifista42,3.60,3,0,3
10315,Region's Reflection,,drmazhar,2.40,3,0,3
10314,Data Mining (Version 5),,drmazhar,2.38,4,0,4
10313,Powers of 2 (Simple without painting),,drmazhar,3.33,0,0,0
10312,Powers of 2 (inclusive) Fixed,,axorion,4.00,1,0,1
10311,Powers of 2 (inclusive),,axorion,2.33,5,0,5
10310,Powers of 2 (improved),,scorpio,4.00,1,0,1
10309,Greater or Smaller or Equal,,drmazhar,3.00,2,0,2
10308,Powers of 2,,scorpio,4.00,1,0,1
10307,Add and Check for eqivalance.,,drmazhar,4.00,1,0,1
10306,Terrorist Buildings,,axorion,3.27,11,0,11
10305,Terraced Buildings,,axorion,3.00,14,0,14
10304,Layers of spiarls,,drmazhar,4.00,1,0,1
10303,The Maze of Justice,,19s4105,1.57,10,-3,7
10302,Exponential shape,,scorpio,4.00,1,0,1
10301,PAC-MAN,,axorion,3.50,4,0,4
10300,Hard Greens.,,drmazhar,2.75,1,0,1
10299,Random color change,,ikod,2.57,5,0,5
10298,Reverse on Double,,drmazhar,2.09,6,0,6
10297,Space Invader,,axorion,4.00,0,0,0
10296,Data Mining (Version 4),,drmazhar,3.25,2,0,2
10295,Tutorial. Functions 2,,ikod,?,0,0,0
10294,Exponential tree,,scorpio,4.00,1,0,1
10293,Road Map,,drmazhar,3.33,4,0,4
10292,eeeeeeeeeeeeeeeeeeee,,19s4105,1.67,5,-4,1
10291,Tutorial. Functions,,ikod,2.10,3,0,3
10290,Get me out of this cage,,kraker,3.00,0,0,0
10289,Temple ,,axorion,2.67,2,0,2
10288,Time to open your gifts!,,scorpio,3.75,3,0,3
10287,Tim's Puzzle #29,,timthree,3.00,0,0,0
10286,Light Spiral (Version 2),,drmazhar,2.80,3,0,3
10285,Light Spiral,,drmazhar,3.00,4,0,4
10284,Prolongation of the stack III,,scorpio,3.67,2,0,2
10283,So near and yet so far,,ikod,2.20,3,0,3
10282,Prolongation of the stains II,,edsaw,4.00,2,0,2
10281,Prolongation of the stack II,,scorpio,3.33,2,0,2
10280,Easy Nine ,,ikod,1.50,5,-1,4
10279,Prolongation of the stains,,edsaw,5.00,1,0,1
10278,Trickster (limited),,ikod,1.85,9,0,9
10277,Prolongation of the stack,,scorpio,3.33,2,0,2
10276,Mountains (limited) uneven number edition,,ikod,2.00,6,0,6
10275,Mountains (limited) even number edition,,ikod,1.89,5,0,5
10274,Hard Eight,,ikod,2.38,3,0,3
10273,Sum logic required (limited),,ikod,1.48,15,-1,14
10272,Linked Squares (Version 14),,drmazhar,3.50,4,0,4
10271,NASCAR 2,,axorion,3.00,0,0,0
10270,Kidbot 5 - Recognize this?,,flarghsnoofter,1.86,4,0,4
10269,Kidbot 3 - Giant steps,,flarghsnoofter,1.26,9,-2,7
10268,Kidbot 4 - Funny steps,,flarghsnoofter,1.22,30,-10,20
10267,"Kidbot 2 - Do ""F2"" at the end of F1.",,flarghsnoofter,1.25,12,-3,9
10266,Kidbot 1 - Tiny tree,,flarghsnoofter,1.17,35,-17,18
10265,Get the address (Version 9),,drmazhar,3.25,3,0,3
10264,Feeling a little cross II,,drmazhar,3.00,3,0,3
10263,Capitalist Swine,,matchucentric,1.35,10,-3,7
10262,NASCAR,,axorion,3.50,1,0,1
10261,How can you go back? (Vrsion 2),,drmazhar,2.43,10,0,10
10260,Jacquard,,axorion,?,0,0,0
10259,Colors separation,,scorpio,4.00,0,0,0
10258,Highlander,,axorion,3.43,4,0,4
10257,How can you go back?,,drmazhar,3.00,4,0,4
10256,Nebulous,,axorion,3.00,0,0,0
10255,Cheap Knockoff,,axorion,3.00,0,0,0
10254,Dead Reckoning II,,scorpio,3.00,0,0,0
10253,Nineteen,,axorion,3.00,0,0,0
10252,Dead Reckoning,,axorion,4.00,2,0,2
10251,Palace,,Emma13,1.53,11,-3,8
10250,Labirint,,Emma13,1.80,5,-2,3
10249,The Horizontal Plane,,19s4105,1.35,12,-3,9
10248,Upsizing Engine (Version 7),,drmazhar,2.83,5,0,5
10247,Miniaturization Engine (Version 6) ,,drmazhar,3.22,8,0,8
10246,The Corkscrew,,19s4105,1.70,5,-1,4
10245,Colors 2.0,,483119,2.15,15,-5,10
10244,Pinwheel,,axorion,3.00,3,0,3
10243,"73%, I guess III",,drmazhar,3.33,2,0,2
10242,"73%, I guess II ",,drmazhar,3.43,4,0,4
10241,Hector Can't beat,,421850,1.36,13,-8,5
10240,The Reef,,19s4105,1.27,17,-2,15
10239,One Step Forward Two Steps Back,,axorion,3.00,5,0,5
10238,"73%, I guess",,kraker,3.42,11,0,11
10237,Selection,,Uic_cs,1.20,44,-19,25
10236,The Spatula.,,19s4105,1.56,3,-1,2
10235,"Select,Copy,Paste,Repeat.",,drmazhar,2.75,8,0,8
10234,About 42%,,kraker,3.14,5,0,5
10233,75% (Version 2),,drmazhar,2.83,4,0,4
10232,Jump!,,kraker,3.00,0,0,0
10231,Get the address (Version 8),,drmazhar,3.20,4,0,4
10230,Function Calls,,csuic123,1.64,6,-2,4
10229,Iteration,,csuic123,1.22,119,-27,92
10228,Get the address (Version 7),,drmazhar,3.33,5,0,5
10227,Hard Road,,drmazhar,3.00,5,0,5
10226,Choose your path,,Dvalen2,1.89,16,0,16
10225,Color wheel selector,,engr100cs,1.19,33,-8,25
10224,Change painting,,engr100cs,1.56,8,-1,7
10223,Around we go,,engr100cs,1.17,89,-25,64
10222,Loop Around,,project2fann,1.91,6,-2,4
10221,Puzzle#5omg yasssss,,yashmansisid,1.42,5,-4,1
10220,Gobstopper,,ENGRGAHJ,2.00,4,-1,3
10219,Puzzle #4,,yashmansisid,1.22,32,-12,20
10218,One legged bean,,sags,1.89,3,-1,2
10217,Backwards L,,vsmh100,1.31,13,-3,10
10216,EXAMPLE,,sags,1.67,4,-2,2
10215,Follow the Path,,vsmh100,1.73,3,-4,-1
10214,Recursive Puzzle,,CsEngr,2.25,2,-3,-1
10213,Challenge puzzle,,cseng,2.33,2,0,2
10212,SelectionFESP21,,UIC21Duo,2.14,8,-1,7
10211,Bar graph,,engr100group,1.30,17,-3,14
10210,The Path,,uic21duo,1.86,3,-2,1
10209,IterationFESP21,,UIC21Duo,1.67,7,-2,5
10208,ChallengeFESP'21,,UIC21Duo,2.50,3,0,3
10207,The Wheel,,uic21duo,1.29,15,-3,12
10206,Letter P,,CsEngr,2.29,5,-1,4
10205,Around the block,,vsmh100,1.33,7,-1,6
10204,Climb n Slide the Pyramid,,engrsquad,1.80,5,0,5
10203,Broken Key,,engrsquad,1.70,5,0,5
10202,Don't Touch the Lava,,crackincoldone,1.47,12,-5,7
10201,Focus: Symmetry?,,edaEngi100,1.64,7,-1,6
10200,"Function calling, with a twist ;)",,engrsquad,1.28,11,-2,9
10198,mix,,crackincoldone,1.50,4,-4,0
10197,Selection,,engrsquad,1.50,7,-4,3
10196,Focus: Function Calls,,edaEngi100,2.00,5,-1,4
10195,Function Call,,Uic_cs,1.44,18,-10,8
10194,Iteration,,Uic_cs,1.17,55,-28,27
10193,Spiral,,engr100group,1.29,17,-11,6
10192,Overthinking,,jordanchen23,1.86,4,-3,1
10191,Reuse and recycle,,lazerSharks,1.78,3,-3,0
10190,Puzzle #5: Combination,,engr100group,1.86,4,-1,3
10189,Remember your steps,,lazerSharks,2.00,4,-2,2
10188,Simple Logic,,gokulraj,1.19,32,-9,23
10187,CounterClockwise,,lazerSharks,1.25,22,-7,15
10186,Crossed,,gokulraj,1.86,3,-2,1
10185,Iterate,,pbrbois,1.75,7,-2,5
10184,BackWard Stairs,,lazerSharks,1.58,9,-1,8
10183,iteration? ,,MDD100,1.26,18,-10,8
10182,Spiral Out,,tmyb,2.33,4,-2,2
10181,Tricky snake,,tmyb,1.86,2,-2,0
10180,function function and functions,,MDD100,1.21,31,-11,20
10179,easy recursive function call,,MDD100,1.17,46,-17,29
10178,function call,,MDD100,1.20,79,-24,55
10177,unintuitive robo puzzle,,lazerSharks,2.00,3,-1,2
10176,RecklessSnake,,tmyb,1.27,44,-12,32
10175,selection,,MDD100,1.75,5,-2,3
10174,uniqueTitle,,crackincoldone,1.29,35,-12,23
10173,abcdefghijklmnopqrstuvwxyz,,485536,1.86,11,-2,9
10172,Function #5,,capost4,2.38,3,-1,2
10171,"Selections,function calls, and iterations",,uicjim,1.88,2,-3,-1
10170,mirror F,,uicjim,1.27,16,-6,10
10169,star(fixed),,edaengi100,1.90,5,-1,4
10168,Star,,edaengi100,1.38,6,-1,5
10167,Snake,,uicjim,1.16,75,-19,56
10166,Puzzle 4,,uicjim,1.57,8,-1,7
10165,Puzzle #5,,Super32,1.50,7,-1,6
10164,Function Call,,teamfesp,1.57,4,-2,2
10163,Blue Box Step,,engr100group,2.13,2,-1,1
10162,Functions and Iterations,,Super32,2.13,1,-3,-2
10161,Iteration,,Super32,1.33,26,-7,19
10160,Selections Puzzle,,Super32,1.64,8,-1,7
10159,Functions Puzzle ,,Super32,1.89,3,-2,1
10158,Selection/Function Call,,teamfesp,1.21,14,-4,10
10157,Focus: Multiple,,edaEngi100,1.89,4,-1,3
10156,Puzzle #4: Combination,,engr100group,1.67,6,-3,3
10155,Focus: Iteration,,edaEngi100,1.23,40,-7,33
10154,ROSE,,proj2smehro4,1.88,5,0,5
10153,Iteration Puzzle,,zpatel24,1.27,21,-6,15
10152,Puzzle #5,,uicjim,1.24,23,-3,20
10151,Tree,,CS_squad,1.80,4,0,4
10150,Function Calls,,pbrbois,1.59,10,-2,8
10149,selection square,,cseng,2.43,3,-1,2
10148,test 2,,csengr,1.31,8,-7,1
10147,Test 1,,csengr,1.30,21,-19,2
10146,Puzzle #4,,capost4,2.11,4,-1,3
10145,Cupids Arrow,,proj2smehro4,1.27,15,-5,10
10144,function calls,,pbrbois,1.25,28,-9,19
10143,selection,,pbrbois,1.70,5,-1,4
10142,intricate,,CSSqwad,2.80,3,0,3
10141,Selection Puzzle,,zpatel24,1.21,14,-11,3
10140,Spinning Diagonally,,gokulraj,1.80,1,-1,0
10139,Puzzle #3,,capost4,1.80,7,-2,5
10138,Troy's Selection,,whoisjuan,1.50,8,-2,6
10137,Christmas,,gokulraj,1.78,4,-2,2
10136,Too lazy to think of a title,,Dvalen2,2.00,5,0,5
10135,Claustrophobia,,crackincoldone,1.67,6,-2,4
10134,Twick o Tweak,,vsmh100,1.83,6,0,6
10133,Loops,,dvalen2,1.47,5,-5,0
10132,Vin ,,vsmh100,2.11,3,0,3
10131,Function and Iteration,,Dvalen2,1.56,4,0,4
10130,Color Coaster,,capost4,1.87,7,-2,5
10129,Selection/Function Call,,capost4,1.23,16,-9,7
10128,Reach for the Stars,,gokulraj,1.31,15,-4,11
10127,Puzzle #5,,csproj2,1.80,4,-1,3
10126,Iteration #1,,capost4,1.19,25,-12,13
10125,Merry Christmas w/ a Little Blue - Function Calls,,EngrGAHJ,1.54,5,-1,4
10124,EZ iteration,,cseng,1.89,4,0,4
10123,Function Calls only new,,whoisjuan,1.50,8,-1,7
10121,Greenhouse,,kraker,2.25,5,0,5
10120,Why tho ,,cseng,2.40,3,0,3
10119,Selection Puzzle,,CsEngr,1.23,66,-10,56
10118,Stairs,,proj2smehro4,1.53,10,-2,8
10117,Blue moon,,zpatel24,1.26,11,-12,-1
10116,Function puzzle,,zpatel24,1.46,5,-2,3
10115,Pleb Style Puzzle,,CSRobozzle123,1.73,7,-1,6
10114,Red Fish,,CSRobozzle123,1.80,5,0,5
10113,Fin.,,MiniProj2,1.80,4,-1,3
10112,Jump,,EOBS,1.89,3,-2,1
10111,Puzzle#3 ,,yashmansisid,1.28,18,-2,16
10110,Its weird,,MiniProj2,2.29,2,-1,1
10109,Weird,,EOBS,1.86,4,-2,2
10108,Hola,,EOBS,1.67,3,-3,0
10107,8tupus,,EOBS,2.13,5,0,5
10106,Random,,EOBS,1.80,2,-1,1
10105,Neck turner,,MiniProj2,2.29,4,0,4
10104,I Got My Sights on Computer Science!,,CHOlyzNAVramM2,1.50,7,-2,5
10103,a small twist,,MiniProj2,1.56,5,-1,4
10102,Turn Left,,mlgroblox,1.22,33,-6,27
10101,Ping it back,,MiniProj2,2.13,4,0,4
10100,Computer Science Junction-Funktion!,,CHOlyzNAVramM2,1.89,4,-2,2
10099,The Squared Cycle,,Dvalen2,1.35,12,-3,9
10098,Computer-Science Iteration Obliteration!,,CHOlyzNAVramM2,1.25,33,-13,20
10097,Iteration,,teamfesp,1.21,25,-5,20
10096,Computer Science Natural Selection ENG 100,,chonavramlyzen,1.34,21,-6,15
10095,Computer Science! Natural Selection,,chonavramlyzen,1.28,7,-7,0
10094,Stars and Spade,,Eng100Puzz,1.33,12,-2,10
10093,Selection,,teamfesp,1.19,40,-13,27
10092,Computer Science Natural Selection!!,,chonavramlyzen,1.22,43,-15,28
10088,Iteration/Selection,,teamfesp,1.25,40,-9,31
10087,Computer Science Whirly!,,chonavramlyzen,2.40,2,-1,1
10084,Maze,,engrjal,1.80,8,0,8
10078,Selection Puzzle ,,engrGAHJ,1.64,5,-1,4
10077,Spiral,,engrjal,1.22,53,-11,42
10076,Star,,engrjal,1.28,19,-2,17
10075,Odyssey,,tmyb,2.00,4,0,4
10074,Stairs,,engrjal,1.67,1,-3,-2
10073,Deep Sea Submarine,,abk123,1.67,4,-1,3
10072,Target,,engrjal,2.00,2,-1,1
10071,Function Calls for the Win,,CSRobozzle123,1.50,4,-1,3
10070,Snake,,csproj2,2.50,2,-1,1
10069,Snake,,csproj2,2.40,1,0,1
10068,S-type,,tmyb,1.45,5,-1,4
10067,Iteration for the Win,,CSRobozzle123,1.38,3,-4,-1
10066,Selection for the Win,,CSRobozzle123,1.46,5,-2,3
10065,STAR,,csproj2,1.56,10,0,10
10064,Functionality,,fantastic,2.14,3,-2,1
10063,Selection,,CSSqwad,1.33,23,-9,14
10062,Puzzle #4 Patience,,fantastic ,1.64,6,-1,5
10061,Puzzle #2,,csproj2,2.11,5,0,5
10060,Function Calls (Puzzle#3),,project2fann,2.00,6,-1,5
10059,Oops Forgot Something,,engr100proj,1.28,12,-2,10
10058,$,,CS_squad,1.18,37,-12,25
10057,Mixed Puzzle,,fantastic,1.22,92,-11,81
10056,8,,ENGRGAHJ,2.11,5,0,5
10055,Puzzle #1,,csproj2,1.43,6,-1,5
10054,Function,,CSSqwad,2.00,4,0,4
10053,Function-Iteration ,,CSSqwad,2.29,3,0,3
10052,iteration?,,crackincoldone,1.91,6,-1,5
10051,Two Squares,,engr100proj,1.50,7,-1,6
10050,Slant 2,,axorion,1.86,4,0,4
10049,Slant,,axorion,2.11,6,0,6
10048,Four Square,,ashbgp,1.15,77,-17,60
10047,Reverse Spiral,,Eng100Puzz,1.47,12,-1,11
10046,blarg,,mlgroblox,2.00,6,-1,5
10045,Selection,,mlgroblox,1.90,4,-1,3
10044,trojan,,yashmansisid,1.35,12,-1,11
10043,Figure 8,,Eng100Puzz,1.21,89,-14,75
10042,Function with Iteration,,mlgroblox,1.64,6,-1,5
10041,75%,,drmazhar,2.11,9,0,9
10040,"Said, then done",,Eng100Puzz,1.71,6,-1,5
10039,Choose Your Path,,Eng100Puzz,1.27,17,-4,13
10038,Down then up (Version 3),,drmazhar,3.00,4,0,4
10037,Broda,,yashmansisid,1.38,5,-2,3
10036,4 direction,,abk123,1.50,3,-5,-2
10035,Iteration,,abk123,1.33,18,-1,17
10034,Loopy Loop ,,abk123,1.44,13,-1,12
10033,Iteration #2,,proj2smehro4,1.19,19,-8,11
10032,Iteration #1,,proj2smehro4,1.64,7,-1,6
10031,Selection,,abk123,1.28,17,-2,15
10030,Red And Green,,jenny01,1.17,48,-12,36
10029,Ladder,,ENG330,1.56,9,-2,7
10028,Selection Puzzle ,,fantastic,1.20,47,-10,37
10027,Repetation,,fantastic,1.22,39,-13,26
10026,Sports car,,kingfisher3999,1.46,7,-5,2
10025,Jumpy,,project2fann,1.42,6,-2,4
10024,Functions ~ functions,,jenny01,1.60,10,-1,9
10023,Puzzle #2,,CSENGR100,1.35,10,-3,7
10022,Function calls,,project2fann,1.45,5,-1,4
10021,Cup of Koffee,,jenny01,1.75,3,-2,1
10020,Puzzle #3 (Function Calls),,CSENGR100,1.50,5,-4,1
10019,Challenge #2,,csengr100,1.89,7,-1,6
10018,up the stairs and around,,jenny01,1.83,6,-2,4
10017,Glasses,,EdgyBanana,1.50,9,-4,5
10016,Puzzle #1 (Selection),,csengr100,1.64,5,-3,2
10015,Challenge #1,,csengr100,1.54,6,-3,3
10014,Anchor,,project2fann,1.67,8,-2,6
10013,around and stairs,,jenny01,2.00,4,-1,3
10012,Spiral from Modern towers,,drmazhar,2.80,4,0,4
10011,Again and Again,,ENGRGAHJ,2.22,2,-2,0
10010,Modern Towers,,drmazhar,2.50,7,0,7
10009,Right on ? ,,edgybanana,1.80,4,0,4
10008,A Risible Riddle,,teamnaha,1.83,3,-1,2
10007,Jigars puzzle,,kingfisher3999,1.25,13,-5,8
10006,#5,,ferric2,1.50,7,-1,6
10005,#4,,ferric2,1.50,7,-2,5
10004,#3,,ferric2,1.29,10,-3,7
10003,#2,,ferric2,1.44,10,-3,7
10002,#1,,ferric2,1.55,5,-1,4
10001,That's It?,,teamnaha,2.60,0,-2,-2
10000,Half Information (Version 5),,drmazhar,2.33,6,-2,4
9999,Half Information (Version 4),,drmazhar,2.60,5,0,5
9998,A New Flag,,engr100proj,2.00,2,-1,1
9997,Magic Band II,,kraker,4.00,1,0,1
9996,Overwrite Blue,,slayer,3.40,2,-1,1
9995,Sarcophagus,,axorion,3.00,4,0,4
9994,Magic Band,,kraker,3.00,1,0,1
9993,Scaning the Pyramid,,drmazhar,2.43,6,0,6
9992,L is for Loop,,CS_Squad,2.67,3,0,3
9991,Google it,,teamnaha,2.11,3,-1,2
9990,A Flipping Ordinary Flop,,axorion,2.50,0,0,0
9989,Box box,,kingfisher3999,1.18,30,-13,17
9988,Troy's Function Calls ,,whoisjuan,1.80,5,-1,4
9987,Pan,,kingfisher3999,3.00,4,-1,3
9986,Troy's Selection,,whoisjuan,2.00,5,-1,4
9985,Crossed,,ENG330,1.19,19,-4,15
9984,Conjunction Finction,,ENG330,1.35,11,-5,6
9983,Minecraft Axe,,engr100proj,1.18,28,-15,13
9982,Smile,,engr100proj,1.80,3,0,3
9981,Traz Challenging 2,,trazengr100,2.00,4,0,4
9980,There and Back,,ENG330,1.17,37,-20,17
9979,Traz Functions,,trazengr100,1.24,21,-7,14
9978,Star Selection,,ENG330,1.25,14,-5,9
9977,Traz Challenging 1,,trazengr100,2.00,3,-1,2
9976,Traz Iteration,,trazengr100,1.21,21,-10,11
9975,Traz Selection,,trazengr100,1.67,6,-2,4
9973,Checkers ,,jordanchen23,1.70,4,-2,2
9972,flyby,,jordanchen23,1.67,4,-2,2
9971,Sea of Red Stars,,jordanchen23,1.75,2,-1,1
9970,The Mouth of a Monster,,19s4105,1.89,4,-1,3
9969,Alternating Alternator,,19s4105,1.83,7,-1,6
9968,Magic Stairs,,kraker,3.25,2,0,2
9967,The Magic Square,,drmazhar,3.00,5,0,5
9966,Stairs,,team7,2.75,4,0,4
9965,Ups and Downs,,edgybanana,1.67,9,0,9
9964,Puzzle #2,,EdgyBanana,2.13,5,0,5
9963,I Wonder...?,,team7,2.13,5,-1,4
9962,Spiral Diral,,EdgyBanana,1.54,6,-2,4
9961,Function,,team7,1.46,4,-5,-1
9960,Functions!,,team7,1.67,5,-4,1
9959,"Half,Double,Double",,drmazhar,3.14,3,0,3
9958,Fizzle,,FriendlyClam,1.64,9,-1,8
9957,Too Much or Too Less?,,CS_Squad,2.33,0,0,0
9956,MUST use ALL slots,,team7,1.70,5,-1,4
9955,Notches Pickaxe,,ashinboi,1.80,4,0,4
9954,Long Way Around,,team7,1.70,3,-1,2
9953,"Decisions, Decisions",,Eng100Puzz,1.47,12,-1,11
9952,From me - To you.,,slayer,2.33,0,0,0
9951,Puzzle XI,,slayer,3.00,0,0,0
9950,This is a test,,akomons0,1.30,28,-15,13
9949,Mix 1,,team7,1.20,20,-8,12
9948,Selection?,,team7,1.19,64,-28,36
9947,Surrogate,,axorion,3.50,1,0,1
9946,Idiosyncratic,,teamnaha,1.69,8,-1,7
9945,Smile!,,teamnaha,1.30,10,-5,5
9944,The strange,,kingfisher3999,1.87,10,0,10
9943,hihihihihihihihi,,485536,1.54,11,-2,9
9942,Super Serious,,19s4105,1.73,7,-1,6
9941,When a bald man washes their face...,,19s4105,1.50,6,-1,5
9940,Wheel of Fortune,,kraker,3.00,0,0,0
9939,sorta hard,,vonzalen,1.75,6,-1,5
9938,On stage,,vonzalen,2.50,1,0,1
9937,Maze,,pbrbois,2.75,3,0,3
9936,Combination #2,,pvemu4,1.75,3,-1,2
9935,Combination #1,,pvemu4,1.86,3,-2,1
9934,Negatives 2,,axorion,3.67,2,0,2
9933,Down then Up (version 2),,drmazhar,3.50,0,0,0
9932,Up Then Down (Version 2),,drmazhar,3.50,1,0,1
9931,The Diamond,,19s4105,1.60,4,-1,3
9930,G-G-graphics,,sem8,1.32,12,-2,10
9929,Red Light Green Light,,project2fann,1.29,11,-4,7
9928,Recycle,,cseng,1.88,4,-1,3
9927,Loop de Froop,,19s4105,1.73,6,-1,5
9926,The Pole,,19s4105,1.50,5,-1,4
9925,Negatives,,kraker,3.00,3,0,3
9924,forked,,mlgroblox,1.75,5,-1,4
9923,Pattern,,engr100cs,1.28,12,-8,4
9922,Puzzle Numero Uno,,teamnaha,1.20,62,-20,42
9921,Recurse,,engr100cs,1.58,7,-2,5
